ISO3,year,value
TUN,1991,575942.080138664
TUN,1992,588306.8200467227
TUN,1993,605859.2596521729
TUN,1994,621717.2303254536
TUN,1995,637142.4477999504
TUN,1996,647325.8561718963
TUN,1997,656598.9586000711
TUN,1998,658125.72
TUN,1999,656580.1668329609
TUN,2000,653919.2065182948
TUN,2001,649163.9186070841
TUN,2002,649660.3900684743
TUN,2003,642447.3737015531
TUN,2004,630582.75
TUN,2005,629595.1305441783
TUN,2006,679032.2201127091
TUN,2007,666371.3480824709
TUN,2008,655899.7253432778
TUN,2009,688746.2742698999
TUN,2010,683496.7184391356
TUN,2011,633471.9844196758
TUN,2012,676399.7619162314
TUN,2013,607897.1749494021
TUN,2014,592009.9375206394
TUN,2015,591796.6975
TUN,2016,595883.2617583136
TUN,2017,601385.6883548266
TUN,2018,583589.8881657372
TUN,2019,567911.6838190737
TUR,1991,5963894.225291925
TUR,1992,5967112.38864319
TUR,1993,5641341.570212774
TUR,1994,6075576.589012699
TUR,1995,6098689.427123728
TUR,1996,6122250.210872695
TUR,1997,5984622.385126204
TUR,1998,6139917.301661641
TUR,1999,6177475.164964007
TUR,2000,5846739.827233612
TUR,2001,5907777.801816488
TUR,2002,5930777.217205758
TUR,2003,5763950.219988496
TUR,2004,5580230.153011757
TUR,2005,5534555.318392654
TUR,2006,5351208.54212217
TUR,2007,5312612.402319857
TUR,2008,5406139.513287243
TUR,2009,5555890.407985908
TUR,2010,5976862.190663085
TUR,2011,6349970.102975517
TUR,2012,6309894.895254144
TUR,2013,6380499.418270504
TUR,2014,6050429.368332925
TUR,2015,6078048.359030364
TUR,2016,6012113.25
TUR,2017,6194383.200912791
TUR,2018,6051223.182484002
TUR,2019,6034060.41834554
TKM,1991,434249.6327431524
TKM,1992,466985.4148754864
TKM,1993,486166.1338416014
TKM,1994,523353.6685979657
TKM,1995,549270.2922302447
TKM,1996,565206.9735329783
TKM,1997,589991.185531524
TKM,1998,600638.7190217085
TKM,1999,604854.3452760819
TKM,2000,611738.576228673
TKM,2001,626158.0967163106
TKM,2002,639727.4175943831
TKM,2003,644212.62
TKM,2004,647170.5785306242
TKM,2005,639143.3672316774
TKM,2006,636182.0168103008
TKM,2007,633027.2317943951
TKM,2008,626702.1015587411
TKM,2009,625438.5562243192
TKM,2010,618690.6680542676
TKM,2011,605959.625033687
TKM,2012,594328.0111167949
TKM,2013,580857.929558633
TKM,2014,565838.0108973233
TKM,2015,553742.5263883179
TKM,2016,539263.2789778636
TKM,2017,524809.7639733256
TKM,2018,509361.2485463557
TKM,2019,492307.2601798476
UGA,1991,4699593.181226819
UGA,1992,4832320.44131051
UGA,1993,4960510.932549112
UGA,1994,5095017.032504855
UGA,1995,5220702.160605127
UGA,1996,5328927.803475088
UGA,1997,5449631.270165371
UGA,1998,5575899.629162513
UGA,1999,5699320.225064454
UGA,2000,5852069.9068346815
UGA,2001,6001650.346793114
UGA,2002,6146665.3380314605
UGA,2003,6316421.989576595
UGA,2004,6513833.03416814
UGA,2005,6722111.341792262
UGA,2006,6911031.65139287
UGA,2007,7119984.148538874
UGA,2008,7336402.221021056
UGA,2009,7578944.556437617
UGA,2010,7832058.784334998
UGA,2011,8072696.485469895
UGA,2012,8337185.027107304
UGA,2013,9393227.871389885
UGA,2014,9808103.643751249
UGA,2015,10173085.380878745
UGA,2016,10613499.906964682
UGA,2017,11110499.343789307
UGA,2018,11544527.375998482
UGA,2019,11965233.381518204
UKR,1991,5986038.331419487
UKR,1992,6076192.735096328
UKR,1993,6208250.517865308
UKR,1994,6395215.521249762
UKR,1995,6518073.0707706325
UKR,1996,6511966.995332274
UKR,1997,6382698.686377312
UKR,1998,6299017.070148099
UKR,1999,6192523.620027671
UKR,2000,6154432.875
UKR,2001,5903691.901744108
UKR,2002,5750531.629114098
UKR,2003,5541740.98546001
UKR,2004,5336893.804751782
UKR,2005,5173896.167051261
UKR,2006,4972923.468771565
UKR,2007,4799258.9066609405
UKR,2008,4663782.987564365
UKR,2009,4631532.539743434
UKR,2010,4406912.126258486
UKR,2011,4401996.663663102
UKR,2012,4261545.742304023
UKR,2013,4318790.965941275
UKR,2014,3094474.612374968
UKR,2015,3197295.8491899106
UKR,2016,3239283.294905617
UKR,2017,3177837.070567128
UKR,2018,2944197.604133967
UKR,2019,2792707.946956043
ARE,1991,83433.45097476018
ARE,1992,88972.42918818913
ARE,1993,94591.9013711716
ARE,1994,100242.41360561315
ARE,1995,105480.72
ARE,1996,110663.8139282836
ARE,1997,116435.05975584577
ARE,1998,122853.29877889527
ARE,1999,130665.27005385864
ARE,2000,139090.64067260895
ARE,2001,137512.63499999998
ARE,2002,136614.34125662516
ARE,2003,137198.5255089365
ARE,2004,142673.8864889561
ARE,2005,152762.20217773513
ARE,2006,166974.5371357011
ARE,2007,183834.4490886522
ARE,2008,199829.91212041167
ARE,2009,208069.59578822355
ARE,2010,210262.3034916869
ARE,2011,199372.30668042347
ARE,2012,183490.9877008396
ARE,2013,165250.8442416301
ARE,2014,147876.12
ARE,2015,132661.00433999498
ARE,2016,119688.79833079464
ARE,2017,108155.75253381404
ARE,2018,98595.89036619432
ARE,2019,95002.99624313528
GBR,1801,1426000.0
GBR,1841,1539000.0
GBR,1851,1539000.0
GBR,1861,3520000.0
GBR,1871,3120000.0
GBR,1881,2860000.0
GBR,1891,2620000.0
GBR,1901,2420000.0
GBR,1911,2400000.0
GBR,1920,1741000.0
GBR,1921,1669000.0
GBR,1922,1620000.0
GBR,1923,1571000.0
GBR,1924,1582000.0
GBR,1925,1576000.0
GBR,1926,1552000.0
GBR,1927,1523000.0
GBR,1928,1511000.0
GBR,1929,1502000.0
GBR,1930,1460000.0
GBR,1931,1425000.0
GBR,1932,1413000.0
GBR,1933,1413000.0
GBR,1934,1394000.0
GBR,1935,1370000.0
GBR,1936,1335000.0
GBR,1937,1313000.0
GBR,1938,1272000.0
GBR,1948,1371840.521
GBR,1949,1368419.473
GBR,1950,1352454.579
GBR,1951,1317103.742
GBR,1952,1288595.003
GBR,1953,1264647.663
GBR,1954,1252103.817
GBR,1955,1246402.07
GBR,1956,1211051.233
GBR,1957,1204209.136
GBR,1958,1187103.892
GBR,1959,1177981.096
GBR,1960,1157454.804
GBR,1961,1120963.618
GBR,1962,1082191.733
GBR,1963,1073068.936
GBR,1964,1030876.003
GBR,1965,972718.1751
GBR,1966,935265.9245
GBR,1967,900934.6948
GBR,1968,871805.1665
GBR,1969,835393.2562
GBR,1970,801062.0265
GBR,1971,764439.2076
GBR,1972,756799.9969
GBR,1973,768303.0982
GBR,1974,735608.3836
GBR,1975,708163.6888
GBR,1976,700817.8681
GBR,1977,694235.9684
GBR,1978,680883.9567
GBR,1979,665667.5347
GBR,1980,670837.841
GBR,1981,677300.1704
GBR,1982,675547.5805
GBR,1983,671863.0453
GBR,1984,694933.4616
GBR,1985,661113.9008
GBR,1991,624672.651271225
GBR,1992,606610.6640132118
GBR,1993,584502.689814083
GBR,1994,591832.5911753468
GBR,1995,582595.0828587489
GBR,1996,556129.776189348
GBR,1997,530824.0588863661
GBR,1998,494745.5211416394
GBR,1999,450294.7020553894
GBR,2000,451173.24986715335
GBR,2001,406742.89400330896
GBR,2002,411314.7568572615
GBR,2003,373404.4
GBR,2004,385910.94165670505
GBR,2005,422244.3116701293
GBR,2006,419100.7304506795
GBR,2007,428167.2112626541
GBR,2008,342006.4972169248
GBR,2009,353564.47495937167
GBR,2010,390881.07969143527
GBR,2011,393174.4357459495
GBR,2012,387736.861772269
GBR,2013,348731.03484748106
GBR,2014,418275.3170803546
GBR,2015,381706.5943123751
GBR,2016,381935.48961002
GBR,2017,394531.05717627134
GBR,2018,367346.23325233936
GBR,2019,363712.3603731485
USA,1840,3570000.0
USA,1850,4520000.0
USA,1860,5880000.0
USA,1870,6790000.0
USA,1880,8920000.0
USA,1890,9960000.0
USA,1900,11680000.0
USA,1910,11770000.0
USA,1920,10790000.0
USA,1929,8627000.0
USA,1930,8441000.0
USA,1931,8471000.0
USA,1932,8370000.0
USA,1933,8438000.0
USA,1934,8523000.0
USA,1935,8651000.0
USA,1936,8544000.0
USA,1937,8367000.0
USA,1938,8066000.0
USA,1939,7810000.0
USA,1940,7589000.0
USA,1941,7486000.0
USA,1942,7341000.0
USA,1943,7154000.0
USA,1944,6931000.0
USA,1945,6766000.0
USA,1946,6713000.0
USA,1947,6657000.0
USA,1948,6625000.0
USA,1949,6440000.0
USA,1950,6402000.0
USA,1951,6022000.0
USA,1952,5879000.0
USA,1953,5696000.0
USA,1954,5713000.0
USA,1955,5525000.0
USA,1956,5251000.0
USA,1957,5010000.0
USA,1958,4848000.0
USA,1959,4704000.0
USA,1960,4531000.0
USA,1961,4442000.0
USA,1962,4310000.0
USA,1963,4079000.0
USA,1964,3862000.0
USA,1965,3713000.0
USA,1966,3432000.0
USA,1967,3338000.0
USA,1968,3303000.0
USA,1969,3193000.0
USA,1970,3118000.0
USA,1971,3065000.0
USA,1972,3116000.0
USA,1973,3181000.0
USA,1974,3255000.0
USA,1975,3191000.0
USA,1976,3210000.0
USA,1977,3105000.0
USA,1978,3158000.0
USA,1979,3183000.0
USA,1980,3275000.0
USA,1981,3260000.0
USA,1982,3140000.0
USA,1983,3166000.0
USA,1984,3074000.0
USA,1985,2889000.0
USA,1991,2484073.558471592
USA,1992,2499493.609015032
USA,1993,2499780.018083111
USA,1994,2506493.964266083
USA,1995,2501611.412981032
USA,1996,2494800.9774719724
USA,1997,2482564.0258945227
USA,1998,2456293.788614255
USA,1999,2432336.449513393
USA,2000,2391836.1082630795
USA,2001,2259819.3819668214
USA,2002,2287475.0103558097
USA,2003,2237249.31
USA,2004,2208110.254861358
USA,2005,2144181.6059170254
USA,2006,2139576.6882503065
USA,2007,2002308.4516172688
USA,2008,2104054.075616256
USA,2009,2121107.037208569
USA,2010,2228103.3731292617
USA,2011,2276336.7908545947
USA,2012,2189643.770266508
USA,2013,2095981.169768952
USA,2014,2154398.739800421
USA,2015,2313448.3923739954
USA,2016,2325443.893438401
USA,2017,2349869.608150193
USA,2018,2268053.9553775694
USA,2019,2275675.3346260693
VIR,1991,1706.63083333652
VIR,1992,1721.26574341022
VIR,1993,1716.43165789148
VIR,1994,1698.73286123012
VIR,1995,1684.6079851056002
VIR,1996,1650.3685097080502
VIR,1997,1626.14663898648
VIR,1998,1614.97434099132
VIR,1999,1591.24597495744
VIR,2000,1556.96311520267
VIR,2001,1534.2432557424
VIR,2002,1512.19676407192
VIR,2003,1485.165
VIR,2004,1444.43324669972
VIR,2005,1403.70826340527
VIR,2006,1357.7008104017402
VIR,2007,1316.9040521274503
VIR,2008,1291.95944777185
VIR,2009,1279.82235825472
VIR,2010,1249.71358410452
VIR,2011,1239.24838423763
VIR,2012,1211.1974999999998
VIR,2013,1190.06181013954
VIR,2014,1154.46263548119
VIR,2015,1119.61325992296
VIR,2016,1083.41726493287
VIR,2017,1058.2998848814302
VIR,2018,1023.55291506753
VIR,2019,998.9100730863602
URY,1991,164105.27416449878
URY,1992,168257.3421016726
URY,1993,168022.0383109002
URY,1994,172638.2623298718
URY,1995,176386.8047443811
URY,1996,177556.73990651322
URY,1997,178552.168224008
URY,1998,178991.36986351022
URY,1999,177785.33193677012
URY,2000,178837.0326097644
URY,2001,182532.9562487448
URY,2002,178550.35511037
URY,2003,175884.79701624
URY,2004,173477.7017714576
URY,2005,172118.73055822813
URY,2006,174063.8206723762
URY,2007,177582.87995455912
URY,2008,178654.8308491128
URY,2009,186989.4237554346
URY,2010,197994.7435950413
URY,2011,169611.74934165
URY,2012,148992.16956453933
URY,2013,160408.85004386047
URY,2014,159971.75920331635
URY,2015,154294.51686441843
URY,2016,143926.28627497776
URY,2017,152791.80199664494
URY,2018,146289.7111979219
URY,2019,147974.28370795888
UZB,1991,3179352.298240866
UZB,1992,3290887.071331252
UZB,1993,3420362.7234447324
UZB,1994,3571599.531080322
UZB,1995,3663281.7156316447
UZB,1996,3791637.701646337
UZB,1997,3891905.6348887687
UZB,1998,3920466.80072875
UZB,1999,3896715.2415903606
UZB,2000,3922408.198074684
UZB,2001,3929646.7338993214
UZB,2002,3928077.2738801087
UZB,2003,3911728.876888355
UZB,2004,3859740.519227879
UZB,2005,3799224.514504963
UZB,2006,3725906.969539032
UZB,2007,3628440.4980919096
UZB,2008,3532677.561587154
UZB,2009,3442689.350883888
UZB,2010,3400798.5661704857
UZB,2011,3538744.776694379
UZB,2012,3533527.5584789645
UZB,2013,3670427.643107296
UZB,2014,3782595.115405324
UZB,2015,3847426.2610399527
UZB,2016,3883491.04673039
UZB,2017,3901561.6448925054
UZB,2018,3878899.7161911097
UZB,2019,3795309.807089609
VUT,1991,41321.6503230696
VUT,1992,42726.209688929
VUT,1993,44393.4537831236
VUT,1994,45347.5150156395
VUT,1995,46903.797065879
VUT,1996,48025.1769058672
VUT,1997,48769.729016972095
VUT,1998,49390.3316434604
VUT,1999,50566.5952912344
VUT,2000,51239.5875313848
VUT,2001,53306.7215165884
VUT,2002,55860.356934954
VUT,2003,57105.775238148
VUT,2004,58699.80113569769
VUT,2005,59792.599816152506
VUT,2006,60867.428353257805
VUT,2007,61667.0949106584
VUT,2008,61522.810618502
VUT,2009,59715.6202504728
VUT,2010,64948.9417620799
VUT,2011,66760.7894064897
VUT,2012,68262.1711868456
VUT,2013,69173.0315770856
VUT,2014,70415.3757355953
VUT,2015,70057.9265634117
VUT,2016,70718.1166220438
VUT,2017,71491.1273216109
VUT,2018,72151.4456364264
VUT,2019,72957.7560323976
VEN,1991,988940.8602012568
VEN,1992,953252.067551268
VEN,1993,940004.3665675236
VEN,1994,1192055.3494114357
VEN,1995,1196069.0134946543
VEN,1996,1231116.323432268
VEN,1997,1015483.1553057496
VEN,1998,962779.5346302784
VEN,1999,1003860.7775239898
VEN,2000,1075826.3795248838
VEN,2001,1005925.031284202
VEN,2002,1058899.9697577015
VEN,2003,1165668.382787134
VEN,2004,1179453.03
VEN,2005,1191890.9011667992
VEN,2006,1126999.2948925635
VEN,2007,1071483.3353449036
VEN,2008,1050571.5216743816
VEN,2009,1047524.8204326368
VEN,2010,1052890.6448480906
VEN,2011,1033195.8990877512
VEN,2012,1002789.9597703828
VEN,2013,993947.0885175976
VEN,2014,989009.4755456044
VEN,2015,992849.8091057864
VEN,2016,985815.8026557432
VEN,2017,968922.3901591704
VEN,2018,949701.9770137034
VEN,2019,942916.7416751708
VNM,1991,24029959.230886366
VNM,1992,24248386.069770075
VNM,1993,24468374.51798696
VNM,1994,24698247.33530621
VNM,1995,24962135.062638007
VNM,1996,25263567.980779912
VNM,1997,25467293.59124873
VNM,1998,25905216.136944342
VNM,1999,26641317.97765085
VNM,2000,27351174.6225
VNM,2001,27500185.706592664
VNM,2002,27248800.980876345
VNM,2003,26731014.10525077
VNM,2004,26441108.58570285
VNM,2005,25549702.346644007
VNM,2006,24512963.794722617
VNM,2007,23821297.95746817
VNM,2008,23966722.824554622
VNM,2009,23875390.98239543
VNM,2010,24965925.70656126
VNM,2011,25190602.37726813
VNM,2012,25096393.320119243
VNM,2013,25414246.034005087
VNM,2014,25485778.096696045
VNM,2015,24477156.180781275
VNM,2016,23388710.361894704
VNM,2017,22677835.85929693
VNM,2018,22070091.0794178
VNM,2019,21329896.49095295
OWID_WRL,1991,1033847225.6901388
OWID_WRL,1992,1047228905.9094968
OWID_WRL,1993,1047274222.2309488
OWID_WRL,1994,1049295055.7233328
OWID_WRL,1995,1044119898.2325492
OWID_WRL,1996,1045036086.61816
OWID_WRL,1997,1052938907.2875588
OWID_WRL,1998,1068687931.233662
OWID_WRL,1999,1088168078.3223732
OWID_WRL,2000,1102245817.240786
OWID_WRL,2001,1107241266.968424
OWID_WRL,2002,1117408158.2809331
OWID_WRL,2003,1121247500.114404
OWID_WRL,2004,1109222662.6100426
OWID_WRL,2005,1099913207.931075
OWID_WRL,2006,1079285290.690775
OWID_WRL,2007,1064799244.3776844
OWID_WRL,2008,1058916748.9235488
OWID_WRL,2009,1052646729.2952608
OWID_WRL,2010,1041562666.4979968
OWID_WRL,2011,1020589879.928104
OWID_WRL,2012,1002607302.1919411
OWID_WRL,2013,986456899.5073972
OWID_WRL,2014,966453361.8524672
OWID_WRL,2015,957444807.9722044
OWID_WRL,2016,950193218.7130176
OWID_WRL,2017,943235115.4665756
OWID_WRL,2018,933363832.271501
OWID_WRL,2019,927918027.783214
YEM,1991,1445694.9412247825
YEM,1992,1534922.9387497443
YEM,1993,1638233.0424782503
YEM,1994,1733482.7465311715
YEM,1995,1771928.0823124992
YEM,1996,1775464.6002479712
YEM,1997,1767970.3779918551
YEM,1998,1752233.0202800476
YEM,1999,1737184.3983365258
YEM,2000,1669150.8177305737
YEM,2001,1603971.9148005012
YEM,2002,1532757.562385957
YEM,2003,1457750.6511711678
YEM,2004,1382889.527050685
YEM,2005,1366309.1866355352
YEM,2006,1349894.7778799655
YEM,2007,1333764.1216002428
YEM,2008,1312683.740740662
YEM,2009,1287604.4993209704
YEM,2010,1261258.2645107226
YEM,2011,1375516.2230630687
YEM,2012,1460930.9376403594
YEM,2013,1542458.99532231
YEM,2014,1639389.375
YEM,2015,1727485.6810532694
YEM,2016,1783925.1570226515
YEM,2017,1829704.926941596
YEM,2018,1857639.0339225824
YEM,2019,1871600.3823696428
ZMB,1991,2439630.3682321897
ZMB,1992,2501609.649120041
ZMB,1993,2558388.120981314
ZMB,1994,2639621.098804335
ZMB,1995,2705111.779362597
ZMB,1996,2767399.623493483
ZMB,1997,2838805.973222898
ZMB,1998,2925146.979102991
ZMB,1999,3028773.980091444
ZMB,2000,3135512.76794847
ZMB,2001,3229776.343952211
ZMB,2002,3326027.5064935656
ZMB,2003,3417542.644914153
ZMB,2004,3511756.0851274785
ZMB,2005,3614268.270037557
ZMB,2006,3663902.097065376
ZMB,2007,3715215.355229319
ZMB,2008,3770596.14106406
ZMB,2009,3666787.930101387
ZMB,2010,3537279.7157252403
ZMB,2011,3407475.491980016
ZMB,2012,3242282.89670237
ZMB,2013,3262369.059569399
ZMB,2014,3303986.497145653
ZMB,2015,3357220.0656450777
ZMB,2016,3415949.277748242
ZMB,2017,3492516.8051374387
ZMB,2018,3574550.291213783
ZMB,2019,3668435.666920512
ZWE,1991,2946630.0252698567
ZWE,1992,3027982.7544966144
ZWE,1993,3098624.7572132857
ZWE,1994,3148696.083137159
ZWE,1995,3202535.0621977784
ZWE,1996,3227262.9157297574
ZWE,1997,3255667.159055628
ZWE,1998,3236757.22818964
ZWE,1999,3217209.335416101
ZWE,2000,3315781.7898733327
ZWE,2001,3392826.1
ZWE,2002,3494673.5303788427
ZWE,2003,3602892.933497992
ZWE,2004,3692174.167979709
ZWE,2005,3756104.551101821
ZWE,2006,3803276.6964934096
ZWE,2007,3887655.9683901626
ZWE,2008,3981380.935
ZWE,2009,3994966.137455646
ZWE,2010,4004536.657212598
ZWE,2011,4079760.3047870295
ZWE,2012,4147836.290189166
ZWE,2013,4263802.451636919
ZWE,2014,4361727.543182373
ZWE,2015,4417797.966656972
ZWE,2016,4471868.817723808
ZWE,2017,4516303.073060793
ZWE,2018,4561057.487871041
ZWE,2019,4657816.285803752
